ref,who,common,scientific,genus,lng,lat,date_planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
,SCTT 2010 2015,Evergreen Pear,,,-122.269997,37.843498,2011-07-02 09:00:00,780 58th St,Oakland,CA,94609-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.273003,37.841099,2015-07-18 09:00:00,862 Aileen St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,American Elm Princeton,,,-122.273003,37.841099,2015-07-18 09:00:00,862 Aileen St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2016 2018,Parrotia persica,,,-122.228765,37.776415,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,also got a shrub (see above) and 1 CF tree (see TFO tab).  These small trees were not eligible for CalFire.  2 tree-wells at driveway (for Prunus) were very hard/expensive to break out.
,SCTT 2016 2018,Parrotia persica,,,-122.228723,37.776390,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,see #1
,SCTT 2016 2018,Parrotia persica,,,-122.228681,37.776362,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,see #1
,SCTT 2016 2018,Parrotia persica,,,-122.228603,37.776306,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,see #1
,SCTT 2016 2018,Parrotia persica,,,-122.228559,37.776278,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,see #1
,SCTT 2016 2018,Parrotia persica,,,-122.228516,37.776247,2016-07-16 09:00:00,3094 East 10th St,Oakland,CA,,US,Fruitvale,good,,,Public,,,,see #1
,SCTT 2010 2015,Purple Leaf Plum,,,-122.195000,37.799999,2011-07-16 09:00:00,3348 Herrier St,Oakland,CA,94602-4004,US,,good,,,Public,,,,
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.285235,37.842276,2016-07-14 09:00:00,1170 59th St,Oakland,CA,,US,Longfellow/North Oakland,good,,,Public,,,,
,SCTT 2010 2015,Redbud,,,-122.210999,37.791100,2015-07-14 09:00:00,3000 Maple Ave,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2016 2018,Acer rubrum 'October Glory',,,-122.274295,37.840513,2017-07-01 09:00:00,5615 Market St,Oakland,CA,,US,Longfellow/North Oakland,good,,,Public,,,,"HHC 12/1/2016: Emailed to explain out of grant area.  DKS 4/20/17: Stopped by/ marked for USA. Wires overhead are not HV. Sidewalk 6'-6"" wide/ could cut to make tree-well 3'-3"" and sidewalk 3'-3"" (with permission from City).  DKS 4/21/17: Emailed to explai"
,SCTT 2010 2015,Chinese Pistache,,,-122.209000,37.797298,2012-07-01 09:00:00,2825 Delaware St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle (Maple Ave side),,,-122.207001,37.796299,2012-07-01 09:00:00,2964 Delaware St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle (Maple Ave side),,,-122.207001,37.796299,2012-07-01 09:00:00,2964 Delaware St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle (Maple Ave side),,,-122.207001,37.796299,2012-07-01 09:00:00,2964 Delaware St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle (Maple Ave side),,,-122.207001,37.796299,2012-07-01 09:00:00,2964 Delaware St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.193001,37.774101,2011-07-01 09:00:00,2615 56th Ave,Oakland,CA,94605,US,,good,,,Public,,,,
,SCTT 2010 2015,Red Oak (108th Ave),,,-122.157997,37.739601,2012-06-09 09:00:00,2100 108th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac (Sunnyside),,,-122.157997,37.739601,2012-06-09 09:00:00,2100 108th Ave,Oakland,CA,94603,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.206001,37.801399,2012-06-09 09:00:00,3854 Coolidge Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.203003,37.803902,2012-06-09 09:00:00,4024 Coolidge Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.203003,37.803902,2012-06-09 09:00:00,4024 Coolidge Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.214996,37.802200,2012-06-09 09:00:00,3607 Fruitvale Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum (Coolidge),,,-122.207001,37.800800,2012-06-09 09:00:00,2732 Madeline St,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum (Coolidge),,,-122.207001,37.800800,2012-06-09 09:00:00,2732 Madeline St,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum (Madeline),,,-122.207001,37.800800,2012-06-09 09:00:00,2732 Madeline St,Oakland,CA,94602,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.202003,37.802200,2012-06-09 09:00:00,2917 Morgan Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.202003,37.802200,2012-06-09 09:00:00,2917 Morgan Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Honeylocust,,,-122.250999,37.842098,2012-06-09 09:00:00,5502 Taft Ave,Oakland,CA,94618,US,,good,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.208000,37.806499,2011-06-09 09:00:00,2382 Tiffin Rd,Oakland,CA,94602-2542,US,,good,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.208000,37.806499,2011-06-09 09:00:00,2382 Tiffin Rd,Oakland,CA,94602-2542,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.285004,37.820900,2013-06-08 09:00:00,1266 28th St,Oakland,CA,94608-4404,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.285004,37.820900,2013-06-08 09:00:00,1266 28th St,Oakland,CA,94608-4404,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.285004,37.820900,2013-06-08 09:00:00,1266 28th St,Oakland,CA,94608-4404,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.285004,37.820900,2013-06-08 09:00:00,1266 28th St,Oakland,CA,94608-4404,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle White,,,-122.285004,37.820900,2013-06-08 09:00:00,1266 28th St,Oakland,CA,94608-4404,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.269997,37.835201,2013-06-08 09:00:00,4623 West St,Oakland,CA,94608-3433,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.246002,37.793499,2015-06-06 09:00:00,1730 11th Ave,Oakland,CA,94606,US,,good,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.206001,37.775101,2015-06-06 09:00:00,2133 48th Ave,Oakland,CA,94601,US,,good,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.206001,37.775101,2015-06-06 09:00:00,2133 48th Ave,Oakland,CA,94601,US,,good,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.175003,37.751400,2015-06-06 09:00:00,1427 88th Ave,Oakland,CA,94621,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,African Fern Pine,,,-122.203003,37.783600,2015-06-06 09:00:00,2801 High St,Oakland,CA,94619,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.244003,37.803001,2013-06-06 09:00:00,769 Brooklyn Ave,Oakland,CA,94606-1546,US,,good,,,Public,,,,
,SCTT 2016 2018,Lagerstroemia x 'Natchez',,,-122.226805,37.838011,2016-06-04 09:00:00,455 Florence Ave,Oakland,CA,,US,Broadway Terrace & Piedmont Hills,good,,,Public,,,,
,SCTT 2016 2018,Arbutus x 'Marina',,,-122.234149,37.800336,2016-06-04 09:00:00,3123 13th Ave,Oakland,CA,,US,Bella Vista,good,,,Public,,,,
,SCTT 2016 2018,Arbutus x 'Marina',,,-122.234206,37.800291,2016-06-04 09:00:00,3123 13th Ave,Oakland,CA,,US,Bella Vista,good,,,Public,,,,
,SCTT 2016 2018,Photinia fraseri,,,-122.204545,37.783918,2016-06-04 09:00:00,4044 Walnut St,Oakland,CA,,US,Allendale,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.286003,37.846100,2011-06-04 09:00:00,1153 64th St,Oakland,CA,94608-1140,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.286003,37.846100,2011-06-04 09:00:00,1153 64th St,Oakland,CA,94608-1140,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.189003,37.766602,2011-06-04 09:00:00,2319 65th Ave,Oakland,CA,94605-1904,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.189003,37.766701,2011-06-04 09:00:00,2329 65th Ave,Oakland,CA,94605-1904,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.286003,37.846901,2011-06-04 09:00:00,1158 Ocean Ave,Oakland,CA,94608-1142,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.286003,37.846901,2011-06-04 09:00:00,1158 Ocean Ave,Oakland,CA,94608-1142,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.194000,37.774899,2011-06-04 09:00:00,5430 Walnut St,Oakland,CA,94619-3236,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.194000,37.774899,2011-06-04 09:00:00,5430 Walnut St,Oakland,CA,94619-3236,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.194000,37.774899,2011-06-04 09:00:00,5430 Walnut St,Oakland,CA,94619-3236,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.209999,37.797298,2011-06-30 09:00:00,3419 Coolidge Ave,Oakland,CA,94602-3201,US,,good,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.209999,37.797298,2011-06-30 09:00:00,3419 Coolidge Ave,Oakland,CA,94602-3201,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209999,37.797401,2011-06-30 09:00:00,3425 Coolidge Ave,Oakland,CA,94602-3201,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209999,37.797401,2011-06-30 09:00:00,3425 Coolidge Ave,Oakland,CA,94602-3201,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.209000,37.797901,2011-06-30 09:00:00,3452 Coolidge Ave,Oakland,CA,94602-3238,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209000,37.798000,2011-06-30 09:00:00,3458 Coolidge Ave,Oakland,CA,94602-3238,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209000,37.798000,2011-06-30 09:00:00,3458 Coolidge Ave,Oakland,CA,94602-3238,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209000,37.797600,2011-06-30 09:00:00,2800 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.209000,37.797600,2011-06-30 09:00:00,2800 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.209000,37.797600,2011-06-30 09:00:00,2800 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.209000,37.797600,2011-06-30 09:00:00,2800 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.209000,37.797298,2011-06-30 09:00:00,2830 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.208000,37.796902,2011-06-30 09:00:00,2865 Delaware St,Oakland,CA,94602-3215,US,,good,,,Public,,,,
,SCTT 2010 2015,Raywood Ash,,,-122.208000,37.796902,2011-06-30 09:00:00,2865 Delaware St,Oakland,CA,94602-3215,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.208000,37.796902,2011-06-30 09:00:00,2872 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.208000,37.796902,2011-06-30 09:00:00,2878 Delaware St,Oakland,CA,94602-3216,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.207001,37.796501,2011-06-30 09:00:00,2915 Delaware St,Oakland,CA,94602-3217,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.207001,37.796501,2011-06-30 09:00:00,2920 Delaware St,Oakland,CA,94602-3218,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.207001,37.796398,2011-06-30 09:00:00,2925 Delaware St,Oakland,CA,94602-3217,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.207001,37.796398,2011-06-30 09:00:00,2925 Delaware St,Oakland,CA,94602-3217,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.207001,37.796398,2011-06-30 09:00:00,2926 Delaware St,Oakland,CA,94602-3218,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.290001,37.820599,2013-06-29 09:00:00,2537 Willow St,Oakland,CA,94607-1723,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.290001,37.820599,2013-06-29 09:00:00,2537 Willow St,Oakland,CA,94607-1723,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.290001,37.820599,2013-06-29 09:00:00,2537 Willow St,Oakland,CA,94607-1723,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.290001,37.820599,2013-06-29 09:00:00,2537 Willow St,Oakland,CA,94607-1723,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.205002,37.806499,2011-06-29 09:00:00,2464 Alida St,Oakland,CA,94602-2502,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.205002,37.806499,2011-06-29 09:00:00,2464 Alida St,Oakland,CA,94602-2502,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.274002,37.842400,2011-06-29 09:00:00,889 Arlington Ave,Oakland,CA,94608-2829,US,,good,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.216003,37.792500,2011-06-29 09:00:00,2934 Brookdale Ave,Oakland,CA,94602-2731,US,,good,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.216003,37.792500,2011-06-29 09:00:00,2934 Brookdale Ave,Oakland,CA,94602-2731,US,,good,,,Public,,,,
,SCTT 2016 2018,Prunus cerasifera 'Newport' Purple-leaf Plum,,,-122.257058,37.830721,2017-06-28 09:00:00,4178 Manila Ave,Oakland,CA,,US,North Oakland/Temescal,good,,,Public,,,,"DKS 4/17/17: Visited on rainy day. Strip is between 28"" wide/ weedy; I see gas and sewer but not water. HV wires overhead.  DKS 4/18/17: Emailed to explain conditions/ gave link to street-tree species list. Still interested?  DKS 4/2019/17: She says yes/ t"
,SCTT 2016 2018,Platanus x hispanica ?Columbia? London Plane,,,-122.247534,37.811901,2017-06-28 09:00:00,3224 Grand Ave,Oakland,CA,,US,Grand Lake,good,,,Public,,,,emailed Eric and Russ to ask for TRF-hhc 2/2/2017; rec'd addendum; asked for actual TRF -hhc 2/2016/20/201917; asked for tree species and advised may not get to other trees for a while; asked who is contact person for corre with BBCRS? -hhc 3/2/2017; emailed AR
,SCTT 2010 2015,Trident Maple,,,-122.182999,37.795200,2011-06-27 09:00:00,4575 Elinora Ave,Oakland,CA,94619-2232,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.166000,37.742199,2011-06-25 09:00:00,1639 102nd Ave,Oakland,CA,94603-3225,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.278000,37.839001,2011-06-25 09:00:00,997 55th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.278000,37.839001,2011-06-25 09:00:00,997 55th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.192001,37.774200,2011-06-25 09:00:00,2620 56th Ave,Oakland,CA,94605-1041,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.273003,37.843300,2011-06-25 09:00:00,850 58th St,Oakland,CA,94608,US,,good,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.273003,37.843201,2011-06-25 09:00:00,859 58th St,Oakland,CA,94608-1419,US,,good,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.273003,37.843201,2011-06-25 09:00:00,859 58th St,Oakland,CA,94608-1419,US,,good,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.189003,37.766399,2011-06-25 09:00:00,2307 65th Ave,Oakland,CA,94605-1904,US,,good,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.189003,37.766499,2011-06-25 09:00:00,2315 65th Ave,Oakland,CA,94605-1904,US,,good,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.189003,37.766602,2011-06-25 09:00:00,2317 65th St,Oakland,CA,94605-1904,US,,good,,,Public,,,,
,SCTT 2010 2015,Aristocrat Pear,,,-122.168999,37.769699,2011-06-25 09:00:00,2932 75th Ave,Oakland,CA,94605-2904,US,,good,,,Public,,,,
,SCTT 2010 2015,African Fern Pine,,,-122.273003,37.843700,2011-06-25 09:00:00,5820 Adeline St,Oakland,CA,94608-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.273003,37.843700,2011-06-25 09:00:00,5820 Adeline St,Oakland,CA,94608-1414,US,,good,,,Public,,,,
,SCTT 2010 2015,Aristocrat Pear,,,-122.228996,37.806099,2011-06-25 09:00:00,1289 Bates Rd,Oakland,CA,94610,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.226997,37.804001,2011-06-25 09:00:00,3801 Beaumont Ave,Oakland,CA,94602-1174,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.226997,37.804001,2011-06-25 09:00:00,3801 Beaumont Ave,Oakland,CA,94602-1174,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.226997,37.804298,2011-06-25 09:00:00,3814 Beaumont Ave,Oakland,CA,94602-1130,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.226997,37.804298,2011-06-25 09:00:00,3814 Beaumont Ave,Oakland,CA,94602-1130,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.162003,37.739899,2011-06-25 09:00:00,10601 Breed Ave,Oakland,CA,94603-3929,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.162003,37.739899,2011-06-25 09:00:00,10601 Breed Ave,Oakland,CA,94603-3929,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.247002,37.804100,2011-06-25 09:00:00,641 Brooklyn Ave,Oakland,CA,94606-1048,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.247002,37.804100,2011-06-25 09:00:00,641 Brooklyn Ave,Oakland,CA,94606-1048,US,,good,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.247002,37.804100,2011-06-25 09:00:00,641 Brooklyn Ave,Oakland,CA,94606-1048,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.239998,37.814999,2011-06-25 09:00:00,579 Kenmore Ave,Oakland,CA,94610-1632,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.156998,37.749599,2011-06-25 09:00:00,9822 Thermal St,Oakland,CA,94605-4870,US,,good,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.156998,37.749599,2011-06-25 09:00:00,9822 Thermal St,Oakland,CA,94605-4870,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.197998,37.800900,2011-06-24 09:00:00,3142 Carlsen St,Oakland,CA,94602-4037,US,,good,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.197998,37.800900,2011-06-24 09:00:00,3142 Carlsen St,Oakland,CA,94602-4037,US,,good,,,Public,,,,
,SCTT 2010 2015,Silver Linden,,,-122.285004,37.824200,2013-06-22 09:00:00,3233 Louise St,Oakland,CA,94608-4121,US,,good,,,Public,,,,
,SCTT 2010 2015,Magnolia Grandiflora,,,-122.277000,37.839699,2014-06-21 09:00:00,965 56th St,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.221001,37.778198,2014-06-21 09:00:00,1551 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.221001,37.778198,2014-06-21 09:00:00,1551 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.221001,37.778198,2014-06-21 09:00:00,1551 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.221001,37.778198,2014-06-21 09:00:00,1551 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.221001,37.778198,2014-06-21 09:00:00,1551 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778301,2014-06-21 09:00:00,1565 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778301,2014-06-21 09:00:00,1565 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778599,2014-06-21 09:00:00,1580 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778599,2014-06-21 09:00:00,1582 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778702,2014-06-21 09:00:00,1586 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778702,2014-06-21 09:00:00,1589 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778900,2014-06-21 09:00:00,1605 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778999,2014-06-21 09:00:00,1609 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778999,2014-06-21 09:00:00,1609 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778801,2014-06-21 09:00:00,1614 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.778801,2014-06-21 09:00:00,1614 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779202,2014-06-21 09:00:00,1618 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779202,2014-06-21 09:00:00,1618 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779301,2014-06-21 09:00:00,1623 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779301,2014-06-21 09:00:00,1630 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779400,2014-06-21 09:00:00,1634 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779598,2014-06-21 09:00:00,1645 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.220001,37.779701,2014-06-21 09:00:00,1651 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.779800,2014-06-21 09:00:00,1700-1702 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.779900,2014-06-21 09:00:00,1706 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.779900,2014-06-21 09:00:00,1706 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.779999,2014-06-21 09:00:00,1715 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.780201,2014-06-21 09:00:00,1724-1726 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.780201,2014-06-21 09:00:00,1724-1726 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.780300,2014-06-21 09:00:00,1730 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
,SCTT 2010 2015,Prunus blireana,,,-122.219002,37.780499,2014-06-21 09:00:00,1759-1765 36th Ave,Oakland,CA,,US,,good,,,Public,,,,
