ref,who,common,scientific,genus,lng,lat,planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
842,tfo,African sumac,Rhus lancea,,-122.29916300000,37.80977400000,2/19/2019,941 Willow St,Oakland,CA,,,South Prescott - excluding South Prescott Park,,,,Public,,,,
843,tfo,African sumac,Rhus lancea,,-122.29921800000,37.80979600000,2/19/2019,941 Willow St,Oakland,CA,,,South Prescott - excluding South Prescott Park,,,,Public,,,,
844,tfo,coast live oak,Quercus agrifolia,,-122.29282700000,37.80889600000,2/18/2019,1419 12th St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Private,,,,
845,tfo,coast live oak,Quercus agrifolia,,-122.29289300000,37.80892300000,2/18/2019,1419 12th St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Private,,,,
846,tfo,tupelo,Nyssa sylvatica 'Haymanred' (Red Rage tupelo),,-122.29280100000,37.80894300000,2/18/2019,1419 12th St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Private,,,,
847,tfo,coast live oak,Quercus agrifolia,,-122.21116200000,37.74798000000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: 2nd picnic area,,,,Public,,,,
848,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21121100000,37.74803900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: 2nd picnic area,,,,Public,,,,
849,tfo,coast live oak,Quercus agrifolia,,-122.21123100000,37.74810300000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: 2nd picnic area,,,,Public,,,,
850,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21126500000,37.74815800000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: 2nd picnic area,,,,Public,,,,
851,tfo,coast live oak,Quercus agrifolia,,-122.21134100000,37.74823300000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: 2nd picnic area,,,,Public,,,,
852,tfo,coast live oak,Quercus agrifolia,,-122.21150300000,37.74858900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,"MLK Regional Shoreline: ""W"" group east of road",,,,Public,,,,
853,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21156600000,37.74857700000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,"MLK Regional Shoreline: ""W"" group east of road",,,,Public,,,,
854,tfo,coast live oak,Quercus agrifolia,,-122.21155000000,37.74860900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,"MLK Regional Shoreline: ""W"" group east of road",,,,Public,,,,
855,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21160200000,37.74861900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,"MLK Regional Shoreline: ""W"" group east of road",,,,Public,,,,
856,tfo,coast live oak,Quercus agrifolia,,-122.21157700000,37.74867000000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,"MLK Regional Shoreline: ""W"" group east of road",,,,Public,,,,
857,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21179800000,37.74874400000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: east of bend in path,,,,Public,,,,
858,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21190000000,37.74888300000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: east of bend in path,,,,Public,,,,
859,tfo,coast live oak,Quercus agrifolia,,-122.21187300000,37.74904000000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: east of bend in path,,,,Public,,,,
860,tfo,coast live oak,Quercus agrifolia,,-122.21186100000,37.74908000000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: east of bend in path,,,,Public,,,,
861,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21226200000,37.74921900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (shore edge),,,,Public,,,,
862,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21221000000,37.74912800000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (shore edge),,,,Public,,,,
863,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21216600000,37.74903800000,12/18/19,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (shore edge),,,,Public,,,"died summer '19, replaced Dec '19",
864,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21211100000,37.74895100000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (shore edge),,,,Public,,,,
865,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21208400000,37.74889600000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (shore edge),,,,Public,,,,
866,tfo,coast live oak,Quercus agrifolia,,-122.21210400000,37.74927500000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (inland of tables),,,,Public,,,,
867,tfo,coast live oak,Quercus agrifolia,,-122.21208500000,37.74923700000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (inland of tables),,,,Public,,,,
868,tfo,coast live oak,Quercus agrifolia,,-122.21211600000,37.74918900000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (inland of tables),,,,Public,,,,
869,tfo,coast live oak,Quercus agrifolia,,-122.21205400000,37.74921600000,2/23/2019,7001 Edgewater Dr.,Oakland,CA,,,MLK Regional Shoreline: Garretson Point picnic area (inland of tables),,,,Public,,,,
